역명,어린이_해당역,일반_해당역,어린이_전체,일반_전체,z통계량,p값,어린이비율,일반비율,어린이_더많음,유의미
남부터미널(예술의전당),571,8478,267473,3676074,-1.789445440150069,0.07354310681844721,0.002134794913879158,0.0023062647813944987,False,False
잠원,87,1454,267473,3676074,-1.7752098510899206,0.0758632437577502,0.0003252664754947228,0.00039553066668407655,False,False
창신,20,411,267473,3676074,-1.768775696354459,0.07693131412119376,7.477390241257996e-05,0.00011180406052761724,False,False
둔촌동,94,1557,267473,3676074,-1.7601882818127235,0.07837588816997612,0.0003514373413391258,0.0004235496891520682,False,False
수유(강북구청),164,2595,267473,3676074,-1.7519288907946402,0.07978603600872584,0.0006131459997831557,0.0007059161485867804,False,False
거여,10,77,267473,3676074,1.7478225834064152,0.08049475351425817,3.738695120628998e-05,2.0946259514906393e-05,True,False
청량리(서울시립대입구),300,4563,267473,3676074,-1.702557724600419,0.08865086719813547,0.0011216085361886994,0.001241269898266466,False,False
봉화산(서울의료원),7,49,267473,3676074,1.7015882863187317,0.08883257488438935,2.6170865844402986e-05,1.332943787312225e-05,True,False
강동구청,47,501,267473,3676074,1.670399919110213,0.09484026565184908,0.0001757186706695629,0.00013628670151906626,True,False
증산(명지대앞),33,336,267473,3676074,1.6506342922928425,0.09881327223280631,0.00012337693898075694,9.140185970140971e-05,True,False
고려대(종암),89,1464,267473,3676074,-1.6486187572783908,0.09922576350946768,0.0003327438657359808,0.0003982509601275709,False,False
대치,37,389,267473,3676074,1.5620628717057297,0.11827317839769719,0.00013833171946327292,0.0001058194149519297,True,False
오금,17,160,267473,3676074,1.4931513980769069,0.13539756096865996,6.355781705069297e-05,4.3524695095909385e-05,True,False
공릉(서울과학기술대),20,194,267473,3676074,1.4912958625902364,0.13588383472371407,7.477390241257996e-05,5.277369280379013e-05,True,False
신정네거리,39,418,267473,3676074,1.4890717024270108,0.13646848842874612,0.0001458091097045309,0.00011370826593806327,True,False
남구로,143,1728,267473,3676074,1.4804945410234498,0.13874131649558383,0.0005346334022499467,0.0004700667070358214,True,False
여의도,1385,18296,267473,3676074,1.4245764230724969,0.1542796793066934,0.005178092742071162,0.004977048884217238,True,False
연신내,144,1751,267473,3676074,1.4137240816212235,0.15744293178154978,0.0005383720973705758,0.00047632338195585834,True,False
양평,102,1215,267473,3676074,1.3891288188483857,0.16479358182351322,0.0003813469023041578,0.0003305156533845619,True,False
개롱,10,87,267473,3676074,1.381396300289897,0.1671571428301789,3.738695120628998e-05,2.3666552958400727e-05,True,False
신금호,41,702,267473,3676074,-1.370779492263324,0.17044370571637857,0.00015328649994578893,0.00019096459973330242,False,False
수서,70,1138,267473,3676074,-1.3656660872808393,0.17204379321687568,0.00026170865844402986,0.0003095693938696555,False,False
역촌,40,684,267473,3676074,-1.3459738564071717,0.17831094806270953,0.00014954780482515992,0.00018606807153501262,False,False
구산,16,155,267473,3676074,1.3387537170372212,0.18065086253249285,5.981912193006397e-05,4.216454837416222e-05,True,False
당고개,6,143,267473,3676074,-1.3377923211129488,0.18096414575859376,2.243217072377399e-05,3.8900196241969015e-05,False,False
이대,1295,17144,267473,3676074,1.3024243697417714,0.19277135635010556,0.004841610181214553,0.004663671079526691,True,False
남성,9,189,267473,3676074,-1.2519376664141257,0.2105925782941831,3.3648256085660985e-05,5.1413546082042965e-05,False,False
화곡,55,897,267473,3676074,-1.2336576957302672,0.2173304840181629,0.0002056282316345949,0.00024401032188144198,False,False
여의나루,2186,30857,267473,3676074,-1.211846774784674,0.2255710394770054,0.00817278753369499,0.008394009478590474,False,False
서초,231,2929,267473,3676074,1.179937569870825,0.23802504592545715,0.0008636385728652985,0.0007967739495994912,True,False
오목교(목동운동장앞),115,1415,267473,3676074,1.1417139866958719,0.2535729250891564,0.0004299499388723348,0.00038492152225444865,True,False
몽촌토성(평화의문),114,1749,267473,3676074,-1.1390174318386985,0.2546958836137344,0.0004262112437517058,0.0004757793232671595,False,False
망원,710,10198,267473,3676074,-1.137859964135309,0.2551789611700651,0.002654473535646589,0.0027741552536755245,False,False
화랑대(서울여대입구),11,208,267473,3676074,-1.0356954237779266,0.3003442579702078,4.112564632691898e-05,5.65821036246822e-05,False,False
방이,12,223,267473,3676074,-1.0219244223999877,0.3068166724004727,4.486434144754798e-05,6.0662543789923704e-05,False,False
상일동,18,193,267473,3676074,1.0099805648975526,0.3125046015341496,6.729651217132197e-05,5.25016634594407e-05,True,False
삼각지,1478,19769,267473,3676074,1.0098226158613657,0.3125802827856591,0.0055257913882896595,0.005377748108443954,True,False
학여울,24,268,267473,3676074,0.9763536210674234,0.328889256310281,8.972868289509596e-05,7.290386428564822e-05,True,False
애오개,156,2324,267473,3676074,-0.9751740047397507,0.3294739544150722,0.0005832364388181237,0.0006321961962680838,False,False
수락산,12,123,267473,3676074,0.9733246769513226,0.33039196162585915,4.486434144754798e-05,3.345960935498034e-05,True,False
일원,34,393,267473,3676074,0.9697665354964669,0.33216287692409563,0.00012711563410138595,0.00010690753232932743,True,False
석촌,58,702,267473,3676074,0.9309506957639367,0.35187906882551545,0.00021684431699648188,0.00019096459973330242,True,False
암사,30,483,267473,3676074,-0.8419098373092616,0.39983842351357113,0.00011216085361886994,0.00013139017332077646,False,False
구의(광진구청),142,2097,267473,3676074,-0.8290561647691719,0.407072626674876,0.0005308947071293177,0.0005704455351007624,False,False
응암,47,572,267473,3676074,0.8018685791317459,0.42262898339960875,0.0001757186706695629,0.00015560078496787606,True,False
보문,49,755,267473,3676074,-0.7759418906913894,0.4377832969711215,0.0001831960609108209,0.00020538215498382243,False,False
매봉,29,462,267473,3676074,-0.7722241596809374,0.43998167469554794,0.00010842215849824094,0.00012567755708943836,False,False
사가정,16,268,267473,3676074,-0.7699344307828928,0.4413387886389245,5.981912193006397e-05,7.290386428564822e-05,False,False
개화산,8,145,267473,3676074,-0.76436635872547,0.4446489505900053,2.9909560965031985e-05,3.944425493066788e-05,False,False
단대오거리,11,119,267473,3676074,0.7613454891011818,0.446450737054638,4.112564632691898e-05,3.237149197758261e-05,True,False
문정,86,1286,267473,3676074,-0.7577868431631163,0.4485785999952334,0.00032152778037409385,0.0003498297368333717,False,False
종합운동장,444,6332,267473,3676074,-0.7536376708183683,0.4510668177955546,0.001659980633559275,0.0017224898084206139,False,False
불광,152,1963,267473,3676074,0.7394967297223518,0.4596054248055117,0.0005682816583356077,0.0005339936029579383,True,False
석계,12,205,267473,3676074,-0.7338501307202959,0.46304008358997206,4.486434144754798e-05,5.57660155916339e-05,False,False
월곡(동덕여대),30,359,267473,3676074,0.7291488095151654,0.46591064050645303,0.00011216085361886994,9.765853462144669e-05,True,False
산성,13,145,267473,3676074,0.722520141932126,0.46997474635011116,4.8603036568176976e-05,3.944425493066788e-05,True,False
쌍문,35,543,267473,3676074,-0.6953378562921194,0.48684359538192024,0.00013085432922201493,0.00014771193398174247,False,False
잠실나루,91,1347,267473,3676074,-0.6852842999967563,0.49316453697080176,0.00034022125597723884,0.00036642352683868715,False,False
중화,6,108,267473,3676074,-0.6451833507645456,0.5188083742247078,2.243217072377399e-05,2.9379169189738836e-05,False,False
영등포시장,290,4144,267473,3676074,-0.6417020540091057,0.5210666553301109,0.0010842215849824095,0.0011272896029840532,False,False
장암,3,28,267473,3676074,0.6410126880352548,0.5215144394735871,1.1216085361886995e-05,7.616821641784142e-06,True,False
반포,55,822,267473,3676074,-0.6020985942016814,0.5471085102495541,0.0002056282316345949,0.00022360812105523447,False,False
복정,13,152,267473,3676074,0.5600299572962735,0.5754590042499885,4.8603036568176976e-05,4.134846034111392e-05,True,False
지축,15,178,267473,3676074,0.5466982448059057,0.5845860602586688,5.608042680943497e-05,4.8421223294199194e-05,True,False
신답,28,346,267473,3676074,0.5415451750296743,0.5881318689692042,0.00010468346337761194,9.412215314490404e-05,True,False
녹사평(용산구청),739,10363,267473,3676074,-0.5291150601122666,0.5967256348063694,0.0027628956941448297,0.002819040095493181,False,False
남위례,29,360,267473,3676074,0.5274972688579798,0.597848312536936,0.00010842215849824094,9.793056396579612e-05,True,False
디지털미디어시티,89,1291,267473,3676074,-0.49246024769676355,0.6223940173941425,0.0003327438657359808,0.00035118988355511884,False,False
상왕십리,209,2975,267473,3676074,-0.4904846997375541,0.6237909540487605,0.0007813872802114606,0.0008092872994395652,False,False
남태령,8,130,267473,3676074,-0.46040019159135037,0.6452289971929968,2.9909560965031985e-05,3.536381476542638e-05,False,False
천호(풍납토성),164,2333,267473,3676074,-0.4267442981045622,0.6695655816360622,0.0006131459997831557,0.0006346444603672288,False,False
군자(능동),167,2365,267473,3676074,-0.3742857140927491,0.7081917594676889,0.0006243620851450427,0.0006433493993864106,False,False
명일,10,155,267473,3676074,-0.3688151387700665,0.7122655198573808,3.738695120628998e-05,4.216454837416222e-05,False,False
먹골,14,174,267473,3676074,0.362228075512327,0.7171816008722371,5.234173168880597e-05,4.7333105916801455e-05,True,False
회현(남대문시장),5525,76281,267473,3676074,-0.3306517718307162,0.7409075354350046,0.020656290541475213,0.020750670416319148,False,False
도림천,3,50,267473,3676074,-0.3249039506055233,0.7452537668193722,1.1216085361886995e-05,1.3601467217471682e-05,False,False
도곡,20,255,267473,3676074,0.32328878748506984,0.7464765447673231,7.477390241257996e-05,6.936748280910559e-05,True,False
총신대입구(이수),80,1140,267473,3676074,-0.3128354394090949,0.7544056890271801,0.00029909560965031985,0.0003101134525583544,False,False
철산,62,818,267473,3676074,0.3102021385890244,0.7564072443353652,0.0002317990974789979,0.00022252000367783674,True,False
수진,20,256,267473,3676074,0.30646552722210657,0.7592502231865476,7.477390241257996e-05,6.963951215345502e-05,True,False
남한산성입구(성남법원.검찰청),7,108,267473,3676074,-0.29666405825572256,0.7667229996757072,2.6170865844402986e-05,2.9379169189738836e-05,False,False
동대문역사문화공원(DDP),16101,221752,267473,3676074,-0.26494893313587786,0.7910488016943379,0.060196730137247495,0.060323051168175615,False,False
영등포구청,271,3664,267473,3676074,0.2604910396500901,0.7944850261363101,0.0010131863776904585,0.0009967155176963248,True,False
한성대입구(삼선교),157,2198,267473,3676074,-0.22371577149647198,0.8229784730869842,0.0005869751339387527,0.0005979204988800552,False,False
